procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5630944  76444 2164808    0    0     0    20  312   79 25  0 75  0  0
 1  0      0 5630944  76444 2164808    0    0     0     0  309   58 25  0 75  0  0
 1  0      0 5630944  76444 2164808    0    0     0     0  304   70 25  0 75  0  0
 1  0      0 5630944  76444 2164808    0    0     0     0  296   48 25  0 75  0  0
 1  0      0 5630944  76444 2164808    0    0     0     0  293   56 25  0 75  0  0
 1  0      0 5630944  76448 2164808    0    0     0    24  324   81 25  0 75  0  0
 1  0      0 5630944  76448 2164808    0    0     0     0  304   75 25  0 75  0  0
 1  0      0 5630944  76448 2164808    0    0     0     0  302   48 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5630944  76448 2164808    0    0     0     0  309   65 25  0 75  0  0
 1  0      0 5630944  76448 2164808    0    0     0     0  302   53 25  0 75  0  0
 1  0      0 5630944  76448 2164808    0    0     0    12  320   88 25  0 75  0  0
 1  0      0 5630944  76448 2164808    0    0     0     4  312   57 25  0 75  0  0
 1  0      0 5630944  76448 2164808    0    0     0     0  304   67 25  0 75  0  0
 1  0      0 5630944  76448 2164808    0    0     0     0  309   61 25  0 75  0  0
 2  0      0 5657652  76448 2164808    0    0     0     0  309   70 25  0 75  0  0
 1  0      0 5621732  76452 2164808    0    0     0    12  319   79 24  1 75  0  0
 1  0      0 5620568  76452 2164808    0    0     0     0  303   67 24  1 75  0  0
 1  0      0 5617128  76452 2164808    0    0     0     4  315   58 24  1 75  0  0
 1  0      0 5616440  76452 2164808    0    0     0     0  312   77 24  1 75  0  0
 1  0      0 5616440  76452 2164808    0    0     0     0  294   49 25  0 75  0  0
 1  0      0 5616440  76456 2164808    0    0     0    12  306   73 25  0 75  0  0
 1  0      0 5615684  76456 2164808    0    0     0     0  306   56 25  0 75  0  0
 1  0      0 5615684  76456 2164808    0    0     0     0  302   65 25  0 75  0  0
 1  0      0 5615684  76456 2164808    0    0     0     4  316   64 25  0 75  0  0
 1  0      0 5615684  76456 2164808    0    0     0     0  299   60 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0    12  305   69 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0    20  336  107 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0     0  307   62 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0     0  312   64 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5615684  76464 2164808    0    0     0     4  308   60 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0     0  326   87 25  0 74  0  0
 1  0      0 5615684  76464 2164808    0    0     0     4  321   72 25  0 75  0  0
 2  0      0 5615684  76464 2164808    0    0     0    12  322   79 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0     0  309   63 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0     0  308   69 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0     4  306   55 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0     0  301   62 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0     0  307   57 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0    12  325   86 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0     0  294   47 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0     0  303   61 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0     4  304   52 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0     0  301   60 25  0 75  0  0
 1  0      0 5615684  76464 2164808    0    0     0     0  300   54 25  0 75  0  0
 1  0      0 5615684  76464 2164812    0    0     0    12  312   78 25  0 75  0  0
 1  0      0 5622404  76464 2164812    0    0     0     0  319   72 23  3 75  0  0
 1  0      0 5618216  76464 2164812    0    0     0     0  306   68 24  2 75  0  0
 1  0      0 5614844  76464 2164812    0    0     0     8  312   59 24  1 75  0  0
 1  0      0 5614088  76464 2164812    0    0     0     0  303   63 23  2 75  0  0
 1  0      0 5614088  76464 2164812    0    0     0     0  312   65 24  1 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5614088  76468 2164808    0    0     0    20  326   93 24  1 75  0  0
 1  0      0 5614088  76468 2164812    0    0     0     0  301   61 25  1 75  0  0
 1  0      0 5613584  76468 2164812    0    0     0     0  302   57 25  0 75  0  0
 1  0      0 5613584  76468 2164812    0    0     0     4  324   68 25  0 75  0  0
 1  0      0 5613584  76468 2164812    0    0     0     0  333   87 25  0 75  0  0
 1  0      0 5613584  76468 2164812    0    0     0     8  317   62 25  0 75  0  0
 1  0      0 5613584  76468 2164812    0    0     0    12  317   87 25  0 74  0  0
 1  0      0 5613584  76468 2164812    0    0     0     0  302   58 25  0 75  0  0
 1  0      0 5613584  76468 2164812    0    0     0     0  312   74 25  0 75  0  0
 1  0      0 5613584  76468 2164812    0    0     0     4  302   53 25  0 75  0  0
 1  0      0 5613584  76468 2164812    0    0     0     0  316   80 25  0 75  0  0
 1  0      0 5613584  76472 2164812    0    0     0    12  310   69 25  0 75  0  0
 1  0      0 5613584  76472 2164812    0    0     0     0  307   68 25  0 75  0  0
 1  0      0 5613584  76472 2164812    0    0     0     0  297   56 25  0 75  0  0
 1  0      0 5613584  76472 2164812    0    0     0     0  303   62 25  0 75  0  0
 1  0      0 5613584  76472 2164812    0    0     0     4  308   55 25  0 75  0  0
 1  0      0 5613584  76476 2164812    0    0     0    12  316   89 25  0 75  0  0
 1  0      0 5613584  76476 2164812    0    0     0     0  312   57 25  0 75  0  0
 1  0      0 5613584  76476 2164812    0    0     0     0  301   60 25  0 75  0  0
 1  0      0 5613584  76476 2164812    0    0     0     0  292   44 25  0 75  0  0
 1  0      0 5613584  76476 2164812    0    0     0     0  316   76 25  0 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 5613584  76480 2164808    0    0     0    16  318   72 25  0 75  0  0
 1  0      0 5613584  76480 2164812    0    0     0     0  299   55 25  0 75  0  0
 1  0      0 5613584  76480 2164812    0    0     0     0  300   50 25  0 75  0  0
 1  0      0 5613584  76480 2164812    0    0     0     0  305   64 25  0 75  0  0
 1  0      0 5627740  76480 2164812    0    0     0     0  327   68 23  2 75  0  0
 1  0      0 5623580  76480 2164812    0    0     0    12  315   86 24  1 75  0  0
 1  0      0 5621280  76480 2164812    0    0     0     4  311   56 24  1 75  0  0
 1  0      0 5619548  76480 2164812    0    0     0     0  315   79 24  1 75  0  0
 1  0      0 5619044  76480 2164812    0    0     0     0  306   59 24  1 75  0  0
 1  0      0 5619044  76480 2164812    0    0     0     0  312   69 24  1 75  0  0
 1  0      0 5619044  76480 2164812    0    0     0    12  312   70 24  1 75  0  0
 1  0      0 5619044  76480 2164812    0    0     0     0  312   76 25  0 75  0  0
 1  0      0 5618540  76480 2164812    0    0     0     4  314   59 25  0 75  0  0
