procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 366840  19220 1411152    0    0     0     0   62   90  9  0 91  0  0
 1  0      0 366840  19220 1411156    0    0     0     0   56   64 10  0 90  0  0
 1  0      0 366840  19220 1411156    0    0     0     0   57   57 10  0 90  0  0
 1  0      0 366840  19220 1411156    0    0     0     8   68   78 10  0 90  0  0
 1  0      0 366840  19228 1411156    0    0     0    20   67   75 11  0 82  7  0
 1  0      0 366840  19228 1411156    0    0     0     0   68   78 10  0 90  0  0
 1  0      0 366840  19228 1411156    0    0     0     0   62   75 10  1 89  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 366840  19228 1411156    0    0     0     0   58   66  9  0 91  0  0
 1  0      0 366840  19228 1411156    0    0     0     0   62   71 10  0 90  0  0
 1  0      0 366840  19236 1411156    0    0     0    24   79   99 10  0 90  0  0
 1  0      0 366840  19236 1411156    0    0     0     0   62   71 10  0 90  0  0
 1  0      0 366840  19236 1411156    0    0     0     0   59   74 10  0 90  0  0
 1  0      0 366840  19236 1411156    0    0     0     0   60   70 10  0 90  0  0
 1  0      0 366840  19236 1411156    0    0     0     0   61   71 10  0 90  0  0
 1  0      0 366840  19244 1411156    0    0     0    12   64   77 10  0 90  0  0
 1  0      0 366840  19244 1411156    0    0     0     4   65   74  9  0 91  0  0
 1  0      0 366840  19244 1411156    0    0     0     0   59   66 10  0 90  0  0
 1  0      0 366840  19244 1411156    0    0     0     0   66   77 10  0 90  0  0
 1  0      0 366840  19244 1411156    0    0     0     0   59   64 10  0 90  0  0
 1  0      0 366840  19252 1411156    0    0     0    12   70   91 10  0 90  0  0
 1  0      0 366840  19252 1411156    0    0     0     0   56   67 10  0 90  0  0
 1  0      0 366840  19252 1411156    0    0     0     4   64   85 10  0 90  0  0
 1  0      0 366840  19252 1411156    0    0     0     0   55   61 10  0 90  0  0
 1  0      0 366840  19252 1411156    0    0     0     0   59   67 10  1 89  0  0
 1  0      0 366840  19260 1411156    0    0     0    12   69   84  9  0 91  0  0
 1  0      0 366840  19260 1411156    0    0     0     0   62   71 10  1 89  0  0
 1  0      0 366840  19260 1411156    0    0     0     0   57   63 10  0 90  0  0
 1  0      0 366840  19260 1411156    0    0     0     4   71   81 10  0 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 366840  19268 1411148    0    0     0    12   56   70 10  0 90  0  0
 1  0      0 366840  19268 1411156    0    0     0     0   70   79 10  0 90  0  0
 1  0      0 366840  19268 1411156    0    0     0     0   58   67 10  0 90  0  0
 1  0      0 366840  19268 1411156    0    0     0     0   60   69 10  0 90  0  0
 1  0      0 366840  19268 1411156    0    0     0     0   62   69  9  0 91  0  0
 1  0      0 366840  19268 1411156    0    0     0     4   64   67 10  0 90  0  0
 1  0      0 366840  19276 1411156    0    0     0    12   71   84 10  0 90  0  0
 1  0      0 366840  19276 1411156    0    0     0     0   67   79 10  0 90  0  0
 1  0      0 366840  19276 1411156    0    0     0     0   57   71 10  1 89  0  0
 1  0      0 366840  19276 1411156    0    0     0     0   66   75 10  0 90  0  0
 1  0      0 366840  19276 1411156    0    0     0     0   66   71 10  0 90  0  0
 1  0      0 366840  19284 1411156    0    0     0    16   68   80 10  0 84  6  0
 1  0      0 366840  19284 1411156    0    0     0     0   79   95 10  0 90  0  0
 1  0      0 366840  19284 1411156    0    0     0     0   53   65 10  0 90  0  0
 1  0      0 366840  19284 1411156    0    0     0     0   66   86 10  0 90  0  0
 1  0      0 366840  19284 1411156    0    0     0     0   54   61 10  0 90  0  0
 1  0      0 366840  19292 1411156    0    0     0    12   67   88 10  0 90  0  0
 1  0      0 366840  19292 1411156    0    0     0     4   68   75  9  0 91  0  0
 1  0      0 366840  19292 1411156    0    0     0     0   63   71 10  0 90  0  0
 1  0      0 366840  19292 1411160    0    0     0     0   58   72 10  0 90  0  0
 1  0      0 366840  19292 1411160    0    0     0     0   65   74 10  0 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 366840  19300 1411160    0    0     0    12   71   92 10  0 90  0  0
 1  0      0 366840  19300 1411160    0    0     0     0   54   64 10  0 90  0  0
 1  0      0 366840  19300 1411160    0    0     0     8   68   84 10  0 90  0  0
 1  0      0 366840  19300 1411160    0    0     0     0   59   68 10  0 90  0  0
 1  0      0 366840  19300 1411160    0    0     0     0   58   68 10  0 90  0  0
 1  0      0 366840  19308 1411160    0    0     0    20   60   70 10  0 90  0  0
 1  0      0 366840  19308 1411160    0    0     0     0   55   61 10  0 90  0  0
 1  0      0 366840  19308 1411160    0    0     0     0   56   63 10  0 90  0  0
 1  0      0 366840  19308 1411160    0    0     0     4   74   85 10  0 90  0  0
 1  0      0 366840  19308 1411160    0    0     0     0   56   61 10  0 90  0  0
 1  0      0 366840  19316 1411160    0    0     0    20   72   90 10  0 90  0  0
 1  0      0 366840  19316 1411160    0    0     0     0   63   79 10  0 90  0  0
 1  0      0 366840  19316 1411160    0    0     0     0   62   71 10  0 90  0  0
 1  0      0 366840  19316 1411160    0    0     0     0   55   62  9  0 91  0  0
 1  0      0 366840  19316 1411160    0    0     0     4   67   82 10  1 89  0  0
 1  0      0 366840  19324 1411160    0    0     0    12   73   81 10  0 90  0  0
 1  0      0 366840  19324 1411160    0    0     0     0   55   68 10  0 90  0  0
 1  0      0 366840  19324 1411160    0    0     0     0   59   76 10  0 90  0  0
 1  0      0 366840  19324 1411160    0    0     0     0   59   72 10  0 90  0  0
 1  0      0 366840  19324 1411160    0    0     0     0   60   70 10  0 90  0  0
 1  0      0 366840  19332 1411160    0    0     0    16   72   91 10  0 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 366840  19332 1411160    0    0     0     0   62   71 10  0 90  0  0
 1  0      0 366840  19332 1411160    0    0     0     0   56   63 10  0 90  0  0
 1  0      0 366840  19332 1411160    0    0     0     0   55   64 10  0 90  0  0
 1  0      0 366840  19332 1411160    0    0     0     0   58   70 10  0 90  0  0
 1  0      0 366840  19340 1411160    0    0     0    12   69   85  9  0 91  0  0
 1  0      0 366840  19340 1411160    0    0     0     4   76   83 10  0 90  0  0
 1  0      0 366840  19340 1411160    0    0     0     0   54   62 10  0 90  0  0
 1  0      0 366840  19348 1411160    0    0     0    28   78  108 10  1 87  2  0
 1  0      0 366840  19348 1411160    0    0     0     0   52   59 10  0 90  0  0
 1  0      0 366840  19348 1411160    0    0     0     0   66   84 10  0 90  0  0
 1  0      0 366840  19348 1411160    0    0     0     0   61   68 10  0 90  0  0
 1  0      0 366840  19348 1411160    0    0     0     4   70   78  9  0 91  0  0
 1  0      0 366840  19348 1411160    0    0     0     8   58   63 10  0 90  0  0
 1  0      0 366840  19356 1411160    0    0     0    12   70   85 11  0 89  0  0
 1  0      0 366840  19356 1411160    0    0     0     0   57   76  9  0 91  0  0
 1  0      0 366840  19356 1411160    0    0     0     0   55   63 10  1 89  0  0
 1  0      0 366840  19356 1411160    0    0     0     0   57   63 10  0 90  0  0
 1  0      0 366840  19356 1411160    0    0     0     4   61   73 10  0 90  0  0
 1  0      0 366840  19364 1411160    0    0     0    12   64   78 10  0 90  0  0
 1  0      0 366840  19364 1411160    0    0     0     0   57   69  9  0 91  0  0
 1  0      0 366840  19364 1411160    0    0     0     0   54   63 10  0 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 366840  19364 1411160    0    0     0     0   57   68 10  0 90  0  0
 1  0      0 366840  19364 1411164    0    0     0     0   56   64 10  0 90  0  0
 1  0      0 366840  19372 1411164    0    0     0    20   74   94 10  0 90  0  0
 1  0      0 366840  19372 1411164    0    0     0     0   60   62 10  0 90  0  0
 1  0      0 366840  19372 1411164    0    0     0     0   58   68 10  0 90  0  0
 1  0      0 366840  19372 1411164    0    0     0     0   54   61 10  0 90  0  0
 1  0      0 366840  19372 1411164    0    0     0     0   61   77 10  0 90  0  0
 1  0      0 366840  19380 1411164    0    0     0    20   64   76 10  0 90  0  0
 1  0      0 366840  19380 1411164    0    0     0     4   72   85 10  0 90  0  0
 1  0      0 366840  19380 1411164    0    0     0     0   55   66 10  0 90  0  0
 1  0      0 366840  19380 1411164    0    0     0     0   60   69  9  1 90  0  0
 1  0      0 366840  19380 1411164    0    0     0     0   63   69 10  0 90  0  0
 1  0      0 366840  19388 1411164    0    0     0    20   81   93 10  0 90  0  0
 1  0      0 366840  19388 1411164    0    0     0     0   61   68 10  0 90  0  0
 1  0      0 366840  19388 1411164    0    0     0     4   65   78 10  0 90  0  0
 1  0      0 366840  19388 1411164    0    0     0     0   53   56 10  0 90  0  0
 1  0      0 366840  19388 1411164    0    0     0     0   57   67  9  0 91  0  0
 1  0      0 366840  19396 1411164    0    0     0    12   69   86 11  0 89  0  0
 1  0      0 366840  19396 1411164    0    0     0     0   62   78  9  0 91  0  0
 1  0      0 366840  19396 1411164    0    0     0     0   52   60 10  0 90  0  0
 1  0      0 366840  19396 1411164    0    0     0     4   69   82 10  0 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 366840  19404 1411156    0    0     0    12   61   74 10  1 89  0  0
 1  0      0 366840  19404 1411164    0    0     0     0   63   73 10  0 89  0  1
 1  0      0 366840  19404 1411164    0    0     0     0   53   61 10  0 90  0  0
 1  0      0 366840  19404 1411164    0    0     0     0   61   70 10  0 90  0  0
 1  0      0 366840  19404 1411164    0    0     0     0   52   60 10  0 90  0  0
 1  0      0 366840  19404 1411164    0    0     0     4   60   66 10  0 90  0  0
 1  0      0 366840  19412 1411164    0    0     0    12   63   80 10  0 90  0  0
 1  0      0 366840  19412 1411164    0    0     0     0   59   71 10  0 90  0  0
 1  0      0 366840  19412 1411164    0    0     0     0   61   79 10  0 90  0  0
 1  0      0 366840  19412 1411164    0    0     0     0   63   73 10  0 90  0  0
 1  0      0 366840  19412 1411164    0    0     0     0   57   66 10  0 90  0  0
 1  0      0 366840  19420 1411168    0    0     0    16   81   97 10  0 90  0  0
 1  0      0 366840  19420 1411168    0    0     0     0   61   66 10  0 90  0  0
 1  0      0 366840  19420 1411168    0    0     0     0   57   62  9  0 91  0  0
 1  0      0 366840  19420 1411168    0    0     0     0   57   82 10  0 90  0  0
 1  0      0 366840  19420 1411168    0    0     0     0   58   69 10  0 90  0  0
 1  0      0 366840  19428 1411168    0    0     0    12   66   94 10  0 90  0  0
 1  0      0 366840  19428 1411168    0    0     0     4   65   75 10  0 90  0  0
 1  0      0 366840  19428 1411168    0    0     0     0   52   64 10  0 90  0  0
 1  0      0 366840  19428 1411168    0    0     0     0   53   64 10  0 90  0  0
 0  0      0 366840  19428 1411168    0    0     0     0   57   66 10  0 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 366840  19436 1411168    0    0     0    12   71   81 10  1 89  0  0
 1  0      0 366840  19436 1411168    0    0     0     0   62   72  9  1 90  0  0
 1  0      0 366840  19436 1411168    0    0     0     4   67   73 10  0 90  0  0
 1  0      0 366840  19436 1411168    0    0     0     0   54   65 10  0 90  0  0
 1  0      0 366840  19436 1411172    0    0     0     0   62   71 10  0 90  0  0
 1  0      0 366840  19444 1411172    0    0     0    12   61   72 10  0 90  0  0
 1  0      0 366840  19444 1411172    0    0     0     0   60   69 10  0 90  0  0
 1  0      0 366840  19444 1411172    0    0     0     0   52   62 10  0 90  0  0
 1  0      0 366840  19444 1411172    0    0     0     8   66   76 10  0 90  0  0
 1  0      0 366840  19444 1411172    0    0     0     0   56   65 10  0 90  0  0
